C-125A2PS1,BA000004.3,100.000,35,0,0,1,35,346023,346057,1.95e-08,64.4
C-125A2PS1,LR698999.1,95.652,23,1,0,9,31,2701302,2701280,2.7,38.3
C-125A2PS1,LR698958.1,92.000,25,2,0,10,34,90079,90103,2.7,37.4
C-125A2PS1,CP021850.1,95.455,22,1,0,14,35,757197,757218,9.5,36.5
C-125A2PS1,CP022196.1,95.455,22,1,0,3,24,78112,78133,9.5,36.5
C-125A2PS1,CP013213.1,95.455,22,1,0,11,32,2254813,2254792,9.5,36.5
C-125A2PS1,CP002221.1,95.455,22,1,0,5,26,1672966,1672945,9.5,36.5
C-125A2PS1,AP011112.1,95.455,22,1,0,5,26,1673108,1673087,9.5,36.5
C-125A2PS1,CP047141.1,100.000,19,0,0,2,20,1153084,1153102,9.5,35.6
C-125A2PS1,CP039849.1,100.000,19,0,0,2,20,1346863,1346881,9.5,35.6
C-125A2PS1,CP015199.1,100.000,19,0,0,14,32,579077,579059,9.5,35.6
C-125A2PS2,BA000004.3,100.000,35,0,0,1,35,346090,346124,1.95e-08,64.4
C-125A2PS2,MN693968.1,88.235,34,3,1,1,33,26214,26247,0.22,41.0
C-125A2PS2,CP045652.1,90.000,30,2,1,7,35,2506397,2506368,2.7,38.3
C-125A2PS2,AP019517.2,92.000,25,2,0,1,25,2594071,2594095,2.7,37.4
C-125A2PS2,AP018178.1,92.593,27,1,1,10,35,3904089,3904063,2.7,37.4
C-125A2PS2,CP045778.1,91.667,24,2,0,2,25,428624,428601,9.5,35.6
C-125A2PS2,LR664371.1,100.000,19,0,0,1,19,20490503,20490521,9.5,35.6
C-125A2PS2,CP032100.1,91.667,24,2,0,8,31,2574057,2574080,9.5,35.6
C-125A2PS2,CP025117.1,92.857,28,0,2,1,26,979175,979202,9.5,35.6
C-125A2PS2,CP024049.1,100.000,19,0,0,7,25,580041,580059,9.5,35.6
C-125A2PS2,CP011052.1,91.667,24,2,0,1,24,2583505,2583528,9.5,35.6
C-125A2PS2,FN822744.1,91.667,24,2,0,12,35,1637513,1637536,9.5,35.6
C-125A2PS2,CP000783.1,91.667,24,2,0,2,25,1567709,1567732,9.5,35.6
C-125A2PS3,BA000004.3,100.000,34,0,0,1,34,346157,346190,6.82e-08,62.6
C-125A2PS3,CP038028.1,95.652,23,1,0,11,33,3880811,3880789,2.7,38.3
C-125A2PS3,CP025079.1,95.652,23,1,0,11,33,2222262,2222284,2.7,38.3
C-125A2PS3,CP036432.1,100.000,20,0,0,10,29,3052445,3052464,2.7,37.4
C-125A2PS3,CP047593.1,95.455,22,1,0,10,31,3187293,3187272,9.5,36.5
C-125A2PS3,CP011387.1,88.889,27,3,0,2,28,1755572,1755546,9.5,36.5
C-125A2PS3,CP032382.1,92.857,28,0,2,6,33,4329435,4329410,9.5,35.6
C-125A2PS3,CP012040.1,92.308,26,1,1,1,25,5691407,5691432,9.5,35.6
C-125A2PS3,CP009508.1,100.000,19,0,0,10,28,3415516,3415534,9.5,35.6
C-125A2PS3,CP009507.1,100.000,19,0,0,10,28,1709238,1709220,9.5,35.6
C-125A2PS3,CP008820.1,91.667,24,2,0,8,31,920344,920321,9.5,35.6
C-125A2PS3,CP000758.1,91.667,24,2,0,8,31,1389929,1389906,9.5,35.6
C-125A2PS3,AP006861.1,91.667,24,2,0,11,34,1007541,1007564,9.5,35.6
C-125A2PS4,BA000004.3,100.000,35,0,0,1,35,346223,346257,1.95e-08,64.4
C-125A2PS4,CP035163.1,96.970,33,1,0,1,33,1239747,1239715,1.01e-05,56.3
C-125A2PS4,CP030937.1,96.970,33,1,0,1,33,1241582,1241550,1.01e-05,56.3
C-125A2PS4,CP040868.1,94.118,34,2,0,2,35,2198675,2198708,3.53e-05,53.6
C-125A2PS4,CP018842.1,94.118,34,2,0,2,35,1938969,1939002,3.53e-05,53.6
C-125A2PS4,MK448388.1,91.429,35,3,0,1,35,11147,11113,4.30e-04,50.9
C-125A2PS4,LR216061.1,91.429,35,3,0,1,35,365557,365523,4.30e-04,50.9
C-125A2PS4,LR216034.1,91.429,35,3,0,1,35,1394128,1394162,4.30e-04,50.9
C-125A2PS4,LR216022.1,91.429,35,3,0,1,35,1547349,1547383,4.30e-04,50.9
C-125A2PS4,LR216017.1,91.429,35,3,0,1,35,2157537,2157571,4.30e-04,50.9
C-125A2PS4,LR216013.1,91.429,35,3,0,1,35,2034578,2034544,4.30e-04,50.9
C-125A2PS4,CP025838.1,91.429,35,3,0,1,35,1401504,1401538,4.30e-04,50.9
C-125A2PS4,LS483448.1,91.429,35,3,0,1,35,1447796,1447830,4.30e-04,50.9
C-125A2PS4,LS483348.1,91.429,35,3,0,1,35,702523,702489,4.30e-04,50.9
C-125A2PS4,CP018838.1,91.429,35,3,0,1,35,960772,960806,4.30e-04,50.9
C-125A2PS4,KY065505.1,91.429,35,3,0,1,35,18178,18144,4.30e-04,50.9
C-125A2PS4,KY065473.1,91.429,35,3,0,1,35,18237,18203,4.30e-04,50.9
C-125A2PS4,KY065451.1,91.429,35,3,0,1,35,18918,18884,4.30e-04,50.9
C-125A2PS4,KY065450.1,91.429,35,3,0,1,35,18242,18208,4.30e-04,50.9
C-125A2PS4,KT337362.1,91.429,35,3,0,1,35,17919,17953,4.30e-04,50.9
C-125A2PS4,KT337367.1,91.429,35,3,0,1,35,16359,16393,4.30e-04,50.9
C-125A2PS4,KT337341.1,91.429,35,3,0,1,35,28032,28066,4.30e-04,50.9
C-125A2PS4,KT337352.1,91.429,35,3,0,1,35,22609,22643,4.30e-04,50.9
C-125A2PS4,KT337353.1,91.429,35,3,0,1,35,23889,23923,4.30e-04,50.9
C-125A2PS4,KT337365.1,91.429,35,3,0,1,35,16320,16354,4.30e-04,50.9
C-125A2PS4,CP007593.1,91.429,35,3,0,1,35,1624134,1624168,4.30e-04,50.9
C-125A2PS4,HG799497.1,91.429,35,3,0,1,35,21339,21373,4.30e-04,50.9
C-125A2PS4,HG799496.1,91.429,35,3,0,1,35,22027,22061,4.30e-04,50.9
C-125A2PS4,HG799490.1,91.429,35,3,0,1,35,22551,22585,4.30e-04,50.9
C-125A2PS4,KJ417497.1,91.429,35,3,0,1,35,19748,19714,4.30e-04,50.9
C-125A2PS4,HE983624.1,91.429,35,3,0,1,35,310524,310490,4.30e-04,50.9
C-125A2PS4,FR671410.1,91.429,35,3,0,1,35,18661,18695,4.30e-04,50.9
C-125A2PS4,CP032860.1,93.750,32,2,0,2,33,214070,214101,4.30e-04,50.0
C-125A2PS4,EU861004.1,93.750,32,2,0,2,33,16005,15974,4.30e-04,50.0
C-125A2PS4,AJ938182.1,93.750,32,2,0,2,33,1870408,1870439,4.30e-04,50.0
C-125A2PS4,LS483347.1,90.909,33,3,0,1,33,737268,737236,0.005,47.3
C-125A2PS4,CP024120.1,90.909,33,3,0,1,33,3058133,3058165,0.005,47.3
C-125A2PS4,CP024116.1,90.909,33,3,0,1,33,3182022,3182054,0.005,47.3
C-125A2PS4,CP024113.1,90.909,33,3,0,1,33,3174428,3174460,0.005,47.3
C-125A2PS4,CP024109.1,90.909,33,3,0,1,33,3001231,3001263,0.005,47.3
C-125A2PS4,CP024104.1,90.909,33,3,0,1,33,3105642,3105674,0.005,47.3
C-125A2PS4,CP024101.1,90.909,33,3,0,1,33,2578771,2578803,0.005,47.3
C-125A2PS4,CP024101.1,90.909,33,3,0,1,33,3135968,3136000,0.005,47.3
C-125A2PS4,CP024096.1,90.909,33,3,0,1,33,3182233,3182265,0.005,47.3
C-125A2PS4,CP018199.1,96.429,28,1,0,5,32,537289,537262,0.005,47.3
C-125A2PS4,CP000764.1,90.909,33,3,0,1,33,3007488,3007520,0.005,47.3
C-125A2PS4,CP047802.1,90.625,32,3,0,2,33,549262,549231,0.018,45.5
C-125A2PS4,CP047863.1,90.625,32,3,0,2,33,1171247,1171278,0.018,45.5
C-125A2PS4,CP047861.1,90.625,32,3,0,2,33,1207105,1207136,0.018,45.5
C-125A2PS4,CP047859.1,90.625,32,3,0,2,33,1216171,1216202,0.018,45.5
C-125A2PS4,CP047865.1,90.625,32,3,0,2,33,1216943,1216974,0.018,45.5
C-125A2PS4,CP047856.1,90.625,32,3,0,2,33,1170983,1171014,0.018,45.5
C-125A2PS4,CP047779.1,90.625,32,3,0,2,33,1693140,1693171,0.018,45.5
C-125A2PS4,CP020387.1,90.625,32,3,0,2,33,658617,658586,0.018,45.5
C-125A2PS4,CP033117.1,90.625,32,3,0,2,33,1904795,1904826,0.018,45.5
C-125A2PS4,CP030630.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030647.1,90.625,32,3,0,2,33,914891,914860,0.018,45.5
C-125A2PS4,CP030650.1,90.625,32,3,0,2,33,915667,915636,0.018,45.5
C-125A2PS4,CP030713.1,90.625,32,3,0,2,33,915822,915791,0.018,45.5
C-125A2PS4,CP030590.1,90.625,32,3,0,2,33,1111759,1111728,0.018,45.5
C-125A2PS4,CP030590.1,90.625,32,3,0,2,33,1999147,1999178,0.018,45.5
C-125A2PS4,CP030704.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030592.1,90.625,32,3,0,2,33,914526,914495,0.018,45.5
C-125A2PS4,CP030665.1,90.625,32,3,0,2,33,913397,913366,0.018,45.5
C-125A2PS4,CP030635.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030638.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030683.1,90.625,32,3,0,2,33,899067,899036,0.018,45.5
C-125A2PS4,CP030684.1,90.625,32,3,0,2,33,915284,915253,0.018,45.5
C-125A2PS4,CP030608.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030611.1,90.625,32,3,0,2,33,915665,915634,0.018,45.5
C-125A2PS4,CP030617.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030670.1,90.625,32,3,0,2,33,928873,928842,0.018,45.5
C-125A2PS4,CP030670.1,90.625,32,3,0,2,33,1191203,1191172,0.018,45.5
C-125A2PS4,CP030692.1,90.625,32,3,0,2,33,895197,895166,0.018,45.5
C-125A2PS4,CP030626.1,90.625,32,3,0,2,33,895095,895064,0.018,45.5
C-125A2PS4,CP030595.1,90.625,32,3,0,2,33,894171,894140,0.018,45.5
C-125A2PS4,CP030601.1,90.625,32,3,0,2,33,916542,916511,0.018,45.5
C-125A2PS4,CP030580.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030583.1,90.625,32,3,0,2,33,924875,924844,0.018,45.5
C-125A2PS4,CP030604.1,90.625,32,3,0,2,33,898546,898515,0.018,45.5
C-125A2PS4,CP030564.1,90.625,32,3,0,2,33,914254,914223,0.018,45.5
C-125A2PS4,CP030699.1,90.625,32,3,0,2,33,916095,916064,0.018,45.5
C-125A2PS4,CP030699.1,90.625,32,3,0,2,33,1178374,1178343,0.018,45.5
C-125A2PS4,CP030499.1,90.625,32,3,0,2,33,898910,898879,0.018,45.5
C-125A2PS4,CP030553.1,90.625,32,3,0,2,33,915279,915248,0.018,45.5
C-125A2PS4,CP030568.1,90.625,32,3,0,2,33,914185,914154,0.018,45.5
C-125A2PS4,CP030572.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030537.1,90.625,32,3,0,2,33,908662,908631,0.018,45.5
C-125A2PS4,CP030540.1,90.625,32,3,0,2,33,1125272,1125241,0.018,45.5
C-125A2PS4,CP030501.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030451.1,90.625,32,3,0,2,33,894138,894107,0.018,45.5
C-125A2PS4,CP030506.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030490.1,90.625,32,3,0,2,33,915272,915241,0.018,45.5
C-125A2PS4,CP030441.1,90.625,32,3,0,2,33,899167,899136,0.018,45.5
C-125A2PS4,CP030452.1,90.625,32,3,0,2,33,915268,915237,0.018,45.5
C-125A2PS4,CP030498.1,90.625,32,3,0,2,33,359414,359383,0.018,45.5
C-125A2PS4,CP030465.1,90.625,32,3,0,2,33,914225,914194,0.018,45.5
C-125A2PS4,CP030467.1,90.625,32,3,0,2,33,914899,914868,0.018,45.5
C-125A2PS4,CP030455.1,90.625,32,3,0,2,33,914508,914477,0.018,45.5
C-125A2PS4,CP030445.1,90.625,32,3,0,2,33,489884,489853,0.018,45.5
C-125A2PS4,CP030445.1,90.625,32,3,0,2,33,2095341,2095372,0.018,45.5
C-125A2PS4,CP030432.1,90.625,32,3,0,2,33,968977,968946,0.018,45.5
C-125A2PS4,CP030471.1,90.625,32,3,0,2,33,898921,898890,0.018,45.5
C-125A2PS4,CP030447.1,90.625,32,3,0,2,33,915283,915252,0.018,45.5
C-125A2PS4,CP030434.1,90.625,32,3,0,2,33,914909,914878,0.018,45.5
C-125A2PS5,BA000004.3,100.000,33,0,0,1,33,346290,346322,2.38e-07,60.8
C-125A2PS5,AP012331.1,90.909,33,2,1,2,33,2174108,2174076,0.064,43.7
C-125A2PS5,CP001965.1,95.833,24,1,0,10,33,2795132,2795109,0.78,40.1
C-125A2PS5,CP014015.2,92.308,26,2,0,7,32,1508520,1508495,0.78,39.2
C-125A2PS5,CP025757.1,92.308,26,2,0,7,32,4377845,4377870,0.78,39.2
C-125A2PS5,CP043179.1,92.000,25,2,0,9,33,4687409,4687433,2.7,37.4
C-125A2PS5,CP032353.1,92.000,25,2,0,9,33,4757024,4757000,2.7,37.4
C-125A2PS5,CP032352.1,92.000,25,2,0,9,33,5505393,5505417,2.7,37.4
C-125A2PS5,CP032358.1,92.000,25,2,0,9,33,5754505,5754481,2.7,37.4
C-125A2PS5,CP034593.1,92.000,25,2,0,1,25,1832090,1832114,2.7,37.4
C-125A2PS5,CP031396.1,92.000,25,2,0,9,33,1398600,1398576,2.7,37.4
C-125A2PS5,CP022097.2,92.000,25,2,0,9,33,4072442,4072466,2.7,37.4
C-125A2PS5,CP000076.1,92.000,25,2,0,9,33,4779541,4779517,2.7,37.4
C-125A2PS5,CP046271.1,88.889,27,3,0,7,33,299666,299692,9.5,36.5
C-125A2PS5,CP046251.1,88.889,27,3,0,7,33,227208,227234,9.5,36.5
C-125A2PS5,CP045064.2,88.889,27,3,0,7,33,2661019,2660993,9.5,36.5
C-125A2PS5,CP043766.1,88.889,27,3,0,7,33,2268476,2268502,9.5,36.5
C-125A2PS5,CP042545.1,88.889,27,3,0,7,33,2368,2342,9.5,36.5
C-125A2PS5,CP042578.1,88.889,27,3,0,7,33,232832,232858,9.5,36.5
C-125A2PS5,CP042493.1,88.889,27,3,0,7,33,235177,235203,9.5,36.5
C-125A2PS5,CP042505.1,88.889,27,3,0,7,33,226946,226972,9.5,36.5
C-125A2PS5,CP042930.1,88.889,27,3,0,7,33,254435,254461,9.5,36.5
C-125A2PS5,CP044107.1,88.889,27,3,0,7,33,1018281,1018255,9.5,36.5
C-125A2PS5,CP044097.1,88.889,27,3,0,7,33,4510505,4510531,9.5,36.5
C-125A2PS5,CP044109.1,88.889,27,3,0,7,33,2703696,2703670,9.5,36.5
C-125A2PS5,CP043853.1,88.889,27,3,0,7,33,2856746,2856720,9.5,36.5
C-125A2PS5,CP043511.1,88.889,27,3,0,7,33,4519864,4519838,9.5,36.5
C-125A2PS5,CP043438.1,88.889,27,3,0,7,33,1287908,1287882,9.5,36.5
C-125A2PS5,CP043382.1,88.889,27,3,0,7,33,2730497,2730523,9.5,36.5
C-125A2PS5,CP041515.1,88.889,27,3,0,7,33,25340,25366,9.5,36.5
C-125A2PS5,CP035382.1,88.889,27,3,0,7,33,2106212,2106238,9.5,36.5
C-125A2PS5,LR607380.1,88.889,27,3,0,7,33,5108657,5108631,9.5,36.5
C-125A2PS5,LR607369.1,88.889,27,3,0,7,33,2600907,2600881,9.5,36.5
C-125A2PS5,LR607367.1,88.889,27,3,0,7,33,4493430,4493404,9.5,36.5
C-125A2PS5,LR607366.1,88.889,27,3,0,7,33,2557566,2557540,9.5,36.5
C-125A2PS5,LR607351.1,88.889,27,3,0,7,33,2038214,2038240,9.5,36.5
C-125A2PS5,LR607350.1,88.889,27,3,0,7,33,6761238,6761212,9.5,36.5
C-125A2PS5,LR607342.1,88.889,27,3,0,7,33,4968785,4968811,9.5,36.5
C-125A2PS5,LR607340.1,88.889,27,3,0,7,33,103004,102978,9.5,36.5
C-125A2PS5,LR607327.1,88.889,27,3,0,7,33,4997281,4997307,9.5,36.5
C-125A2PS5,CP041062.1,88.889,27,3,0,7,33,260833,260859,9.5,36.5
C-125A2PS5,CP040606.1,88.889,27,3,0,7,33,260933,260959,9.5,36.5
C-125A2PS5,CP040527.1,88.889,27,3,0,7,33,257360,257386,9.5,36.5
C-125A2PS5,CP040256.1,88.889,27,3,0,7,33,257363,257389,9.5,36.5
C-125A2PS5,CP028035.1,88.889,27,3,0,7,33,3560000,3559974,9.5,36.5
C-125A2PS5,CP040234.1,88.889,27,3,0,7,33,4247072,4247046,9.5,36.5
C-125A2PS5,AP019634.1,88.889,27,3,0,7,33,265384,265410,9.5,36.5
C-125A2PS5,LR590464.1,88.889,27,3,0,7,33,221617,221643,9.5,36.5
C-125A2PS5,CP039452.1,88.889,27,3,0,7,33,1116970,1116944,9.5,36.5
C-125A2PS5,CP039453.1,88.889,27,3,0,7,33,103417,103391,9.5,36.5
C-125A2PS5,CP038471.1,88.889,27,3,0,7,33,2076585,2076611,9.5,36.5
C-125A2PS5,AP019533.1,88.889,27,3,0,7,33,250049,250075,9.5,36.5
C-125A2PS5,CP037919.1,88.889,27,3,0,7,33,266409,266435,9.5,36.5
C-125A2PS5,CP036310.1,88.889,27,3,0,7,33,299407,299433,9.5,36.5
C-125A2PS5,CP036175.1,88.889,27,3,0,7,33,5786210,5786184,9.5,36.5
C-125A2PS5,CP036199.1,88.889,27,3,0,7,33,385571,385545,9.5,36.5
C-125A2PS5,LR134204.1,88.889,27,3,0,7,33,2716902,2716928,9.5,36.5
C-125A2PS5,LR134201.1,88.889,27,3,0,7,33,4338759,4338733,9.5,36.5
C-125A2PS5,LR133932.1,88.889,27,3,0,7,33,496374,496400,9.5,36.5
C-125A2PS5,CP025034.2,88.889,27,3,0,7,33,2343821,2343795,9.5,36.5
C-125A2PS5,CP033844.1,88.889,27,3,0,7,33,3856197,3856223,9.5,36.5
C-125A2PS5,CP033780.1,88.889,27,3,0,7,33,942677,942651,9.5,36.5
C-125A2PS5,CP033800.1,88.889,27,3,0,7,33,2589107,2589081,9.5,36.5
C-125A2PS5,CP032897.1,88.889,27,3,0,7,33,143001,142975,9.5,36.5
C-125A2PS5,CP032841.1,88.889,27,3,0,7,33,294691,294717,9.5,36.5
C-125A2PS5,CP031726.1,88.889,27,3,0,7,33,3030809,3030835,9.5,36.5
C-125A2PS5,CP031565.1,88.889,27,3,0,7,33,1765009,1764983,9.5,36.5
C-125A2PS5,CP031571.1,88.889,27,3,0,7,33,4238322,4238296,9.5,36.5
C-125A2PS5,CP032916.1,88.889,27,3,0,7,33,1376650,1376624,9.5,36.5
C-125A2PS5,CP026536.1,88.889,27,3,0,7,33,4733154,4733180,9.5,36.5
C-125A2PS5,CP035214.1,88.889,27,3,0,7,33,3235511,3235537,9.5,36.5
C-125A2PS5,CP023430.1,88.889,27,3,0,7,33,364150,364176,9.5,36.5
C-125A2PS5,LR134333.1,88.889,27,3,0,7,33,5844392,5844366,9.5,36.5
C-125A2PS5,CP029246.1,88.889,27,3,0,7,33,298209,298235,9.5,36.5
C-125A2PS5,CP030076.1,88.889,27,3,0,7,33,1592220,1592194,9.5,36.5
C-125A2PS5,LS483483.1,88.889,27,3,0,7,33,496728,496754,9.5,36.5
C-125A2PS5,CP024908.1,88.889,27,3,0,7,33,298209,298235,9.5,36.5
C-125A2PS5,CP029141.1,88.889,27,3,0,7,33,4012023,4012049,9.5,36.5
C-125A2PS5,CP029128.1,88.889,27,3,0,7,33,2746149,2746123,9.5,36.5
C-125A2PS5,CP029126.1,88.889,27,3,0,7,33,3490720,3490746,9.5,36.5
C-125A2PS5,CP028950.1,88.889,27,3,0,7,33,1144254,1144228,9.5,36.5
C-125A2PS5,LT992502.1,88.889,27,3,0,7,33,260777,260803,9.5,36.5
C-125A2PS5,LT991957.1,88.889,27,3,0,7,33,2405900,2405926,9.5,36.5
C-125A2PS5,CP027618.1,88.889,27,3,0,7,33,1916624,1916650,9.5,36.5
C-125A2PS5,CP027426.1,88.889,27,3,0,7,33,1629686,1629712,9.5,36.5
C-125A2PS5,CP019113.1,88.889,27,3,0,7,33,1471105,1471131,9.5,36.5
C-125A2PS5,CP022049.2,88.889,27,3,0,7,33,3037667,3037693,9.5,36.5
C-125A2PS5,CP026715.1,88.889,27,3,0,7,33,4510511,4510485,9.5,36.5
C-125A2PS5,CP026697.1,88.889,27,3,0,7,33,530085,530059,9.5,36.5
C-125A2PS5,CP026387.1,88.889,27,3,0,7,33,2166990,2166964,9.5,36.5
C-125A2PS5,CP026285.1,88.889,27,3,0,7,33,3882485,3882511,9.5,36.5
C-125A2PS5,CP026269.1,88.889,27,3,0,7,33,5911215,5911189,9.5,36.5
C-125A2PS5,CP026275.1,88.889,27,3,0,7,33,2557611,2557637,9.5,36.5
C-125A2PS5,CP023185.1,88.889,27,3,0,7,33,2282115,2282089,9.5,36.5
C-125A2PS5,CP019889.1,88.889,27,3,0,7,33,283579,283605,9.5,36.5
C-125A2PS5,CP022532.1,88.889,27,3,0,7,33,1469596,1469570,9.5,36.5
C-125A2PS5,AP018340.1,88.889,27,3,0,7,33,4673568,4673542,9.5,36.5
C-125A2PS5,CP022348.1,88.889,27,3,0,7,33,3868663,3868689,9.5,36.5
C-125A2PS5,CP022148.1,88.889,27,3,0,7,33,3279891,3279865,9.5,36.5
C-125A2PS5,CP021137.1,88.889,27,3,0,7,33,2841098,2841072,9.5,36.5
C-125A2PS6,BA000004.3,100.000,34,0,0,1,34,346355,346388,6.82e-08,62.6
C-125A2PS6,CP045706.1,95.652,23,1,0,10,32,452212,452190,2.7,38.3
C-125A2PS6,CP045687.1,95.652,23,1,0,10,32,2073108,2073086,2.7,38.3
C-125A2PS6,LR664344.1,96.000,25,0,1,9,33,13777627,13777650,2.7,38.3
C-125A2PS6,LR664344.1,92.593,27,1,1,7,33,77206947,77206922,2.7,37.4
C-125A2PS6,CP008876.1,95.652,23,1,0,9,31,1232982,1232960,2.7,38.3
C-125A2PS6,CP046703.1,88.889,27,3,0,7,33,5537063,5537037,9.5,36.5
C-125A2PS6,CP044031.1,95.455,22,1,0,7,28,1023176,1023155,9.5,36.5
C-125A2PS6,LR698957.1,92.308,26,0,1,7,32,322710,322733,9.5,36.5
C-125A2PS6,LS398552.1,95.455,22,1,0,7,28,69697,69676,9.5,36.5
C-125A2PS6,LS398550.1,95.455,22,1,0,7,28,101625,101646,9.5,36.5
C-125A2PS6,LS398548.1,95.455,22,1,0,7,28,392026,392005,9.5,36.5
C-125A2PS6,CP022355.1,89.655,29,2,1,6,34,1280461,1280488,9.5,36.5
C-125A2PS6,CP016841.1,88.889,27,3,0,5,31,2571336,2571362,9.5,36.5
C-125A2PS6,CP016839.1,88.889,27,3,0,5,31,1877571,1877545,9.5,36.5
C-125A2PS6,CP003199.1,95.455,22,1,0,12,33,235640,235619,9.5,36.5
C-125A2PS6,FP565809.1,84.375,32,5,0,1,32,1785322,1785353,9.5,36.5
C-125A2PS6,AP008981.1,95.455,22,1,0,7,28,1551200,1551179,9.5,36.5
C-125A2PS6,LR664382.1,92.308,26,1,1,9,34,15905186,15905210,9.5,35.6
C-125A2PS6,LR664372.1,92.308,26,1,1,8,33,26374662,26374638,9.5,35.6
C-125A2PS6,LR664371.1,92.308,26,1,1,8,33,11421378,11421402,9.5,35.6
C-125A2PS6,LR664370.1,92.308,26,1,1,9,34,15900263,15900287,9.5,35.6
C-125A2PS6,LR664369.1,92.308,26,1,1,9,34,11671353,11671329,9.5,35.6
C-125A2PS6,LR664369.1,92.308,26,1,1,8,33,42973930,42973906,9.5,35.6
C-125A2PS6,LR664368.1,92.308,26,1,1,9,34,21500509,21500533,9.5,35.6
C-125A2PS6,LR664367.1,92.308,26,1,1,8,33,8548406,8548382,9.5,35.6
C-125A2PS6,LR664364.1,89.286,28,1,1,7,34,34421209,34421184,9.5,35.6
C-125A2PS6,LR664363.1,92.308,26,1,1,9,34,1685948,1685972,9.5,35.6
C-125A2PS6,LR664362.1,92.308,26,1,1,8,33,20926857,20926881,9.5,35.6
C-125A2PS6,LR664359.1,92.308,26,1,1,9,34,41614919,41614895,9.5,35.6
C-125A2PS6,LR664358.1,91.667,24,2,0,7,30,14869747,14869724,9.5,35.6
C-125A2PS6,LR664352.1,92.308,26,1,1,9,34,34983564,34983588,9.5,35.6
C-125A2PS6,LR664351.1,92.308,26,1,1,9,34,21211463,21211487,9.5,35.6
C-125A2PS6,LR664348.1,92.308,26,1,1,8,33,44258380,44258404,9.5,35.6
C-125A2PS6,LR134375.1,100.000,19,0,0,5,23,1929978,1929996,9.5,35.6
C-125A2PS6,CP014204.2,91.667,24,2,0,7,30,200308,200285,9.5,35.6
C-125A2PS6,CP028106.1,91.667,24,2,0,11,34,1282294,1282317,9.5,35.6
C-125A2PS6,MG696114.1,100.000,19,0,0,8,26,84130,84148,9.5,35.6
C-125A2PS6,CP023392.1,91.667,24,2,0,10,33,95617,95640,9.5,35.6
C-125A2PS6,CP022384.1,92.308,26,1,1,7,31,2163358,2163333,9.5,35.6
C-125A2PS6,CP012850.1,100.000,19,0,0,16,34,160031,160013,9.5,35.6
C-125A2PS6,CP011974.1,87.097,31,3,1,2,31,2595233,2595203,9.5,35.6
C-125A2PS6,CP006905.1,91.667,24,2,0,7,30,1379381,1379358,9.5,35.6
C-125A2PS6,CP002916.1,91.667,24,2,0,5,28,1086256,1086279,9.5,35.6
C-125A2PS6,CP003244.1,91.667,24,2,0,10,33,1974204,1974181,9.5,35.6
C-125A2PS7,BA000004.3,100.000,36,0,0,1,36,346421,346456,5.60e-09,66.2
C-125A2PS7,LT604072.1,87.500,32,4,0,5,36,4314082,4314051,0.22,41.0
C-125A2PS7,CP033069.1,92.857,28,1,1,3,29,790496,790469,0.78,39.2
C-125A2PS7,CP031848.1,92.308,26,2,0,1,26,2506042,2506017,0.78,39.2
C-125A2PS7,CP034499.1,92.308,26,2,0,9,34,19074747,19074722,0.78,39.2
C-125A2PS7,CP034499.1,100.000,19,0,0,7,25,56498070,56498088,9.5,35.6
C-125A2PS7,CP020932.1,92.308,26,2,0,1,26,122718,122693,0.78,39.2
C-125A2PS7,CP034463.1,89.286,28,3,0,2,29,7851896,7851869,2.7,38.3
C-125A2PS7,CP022545.1,89.286,28,3,0,9,36,10026495,10026522,2.7,38.3
C-125A2PS7,CP018627.1,89.286,28,3,0,9,36,1748670,1748643,2.7,38.3
C-125A2PS7,CP017754.1,90.000,30,2,1,3,31,1834621,1834592,2.7,38.3
C-125A2PS7,CP017748.1,90.000,30,2,1,3,31,940330,940359,2.7,38.3
C-125A2PS7,CP009458.1,89.286,28,3,0,2,29,2365249,2365276,2.7,38.3
C-125A2PS7,CP002994.1,89.286,28,3,0,9,36,4142322,4142349,2.7,38.3
C-125A2PS7,CP002085.1,89.286,28,3,0,2,29,781274,781247,2.7,38.3
C-125A2PS7,CP038439.1,100.000,20,0,0,3,22,1548363,1548382,2.7,37.4
C-125A2PS7,CP027666.1,92.000,25,2,0,12,36,1031855,1031879,2.7,37.4
C-125A2PS7,CP025430.1,100.000,20,0,0,3,22,832929,832910,2.7,37.4
C-125A2PS7,CP003154.1,86.667,30,4,0,5,34,3762715,3762744,2.7,37.4
C-125A2PS7,FP475956.1,89.655,29,1,1,2,28,154329,154301,2.7,37.4
